current,min,max,avg
0.00016287700009343098,0.00016287700009343098,0.00016287700009343098,0.00016287700009343098
0.00022377200002665631,0.00016287700009343098,0.00022377200002665631,0.00019332450006004365
0.0005630810001093778,0.00016287700009343098,0.0005630810001093778,0.00031657666674315504
0.0006741820000115695,0.00016287700009343098,0.0006741820000115695,0.00040597800006025864
0.0006932320000032632,0.00016287700009343098,0.0006932320000032632,0.00046342880004885957
0.000403527999878861,0.00016287700009343098,0.0006932320000032632,0.0004534453333538598
0.0006545359999563516,0.00016287700009343098,0.0006932320000032632,0.00048217257143993005
0.00046439100015049917,0.00016287700009343098,0.0006932320000032632,0.0004799498750287512
0.00039669400007369404,0.00016287700009343098,0.0006932320000032632,0.0004706992222559671
0.00041062200011765526,0.00016287700009343098,0.0006932320000032632,0.0004646915000421359
0.00040161100014302065,0.00016287700009343098,0.0006932320000032632,0.0004589569091422163
0.0004155859999173117,0.00016287700009343098,0.0006932320000032632,0.0004553426667068076
0.00040542500005358306,0.00016287700009343098,0.0006932320000032632,0.0004515028461950211
0.0003580650000003516,0.00016287700009343098,0.0006932320000032632,0.00044482871432397327
0.20820112600017637,0.00016287700009343098,0.20820112600017637,0.0142952485333808
0.01589346600007957,0.00016287700009343098,0.20820112600017637,0.014395137125049473
0.028492927999877793,0.00016287700009343098,0.20820112600017637,0.015224418941215845
0.03324756500001058,0.00016287700009343098,0.20820112600017637,0.01622570483337111
0.03386499500015816,0.00016287700009343098,0.20820112600017637,0.0171540885263599
0.03644108499997856,0.00016287700009343098,0.20820112600017637,0.018118438350040834
0.031724853000014264,0.00016287700009343098,0.20820112600017637,0.018766362857182424
0.031109635999882812,0.00016287700009343098,0.20820112600017637,0.01932742072730517
0.03210344100011753,0.00016287700009343098,0.20820112600017637,0.01988289986960136
0.0365812239999741,0.00016287700009343098,0.20820112600017637,0.020578663375033557
0.03837484899986521,0.00016287700009343098,0.20820112600017637,0.02129051080002682
0.048891944999923,0.00016287700009343098,0.20820112600017637,0.022352104423099754
0.04573715600008654,0.00016287700009343098,0.20820112600017637,0.023218217444469634
0.053692524000098274,0.00016287700009343098,0.20820112600017637,0.024306585535742085
0.04403654800012191,0.00016287700009343098,0.20820112600017637,0.024986929068996563
0.03715572200007955,0.00016287700009343098,0.20820112600017637,0.025392555500032662
0.041490671000019574,0.00016287700009343098,0.20820112600017637,0.025911849548419335
0.048919649000026766,0.00016287700009343098,0.20820112600017637,0.02663084328128207
0.010946098999966125,0.00016287700009343098,0.20820112600017637,0.02615554800003007
0.026668661000030625,0.00016287700009343098,0.20820112600017637,0.026170639558853615
0.020910119999825838,0.00016287700009343098,0.20820112600017637,0.02602033900002425
0.02754430400000274,0.00016287700009343098,0.20820112600017637,0.026062671361134764
0.022828007000043726,0.00016287700009343098,0.20820112600017637,0.025975248000024195
0.02255460499986839,0.00016287700009343098,0.20820112600017637,0.025885231078967463
0.02622551299987208,0.00016287700009343098,0.20820112600017637,0.025893956256426556
0.02596464799989917,0.00016287700009343098,0.20820112600017637,0.02589572355001337
0.028735255999890796,0.00016287700009343098,0.20820112600017637,0.025964980439034772
0.04887728599987895,0.00016287700009343098,0.20820112600017637,0.026510511523816775
0.043486970000003566,0.00016287700009343098,0.20820112600017637,0.0269053128837281
0.05749915800015515,0.00016287700009343098,0.20820112600017637,0.027600627545465075
0.0519279299999198,0.00016287700009343098,0.20820112600017637,0.02814123426667518
0.052315528999997696,0.00016287700009343098,0.20820112600017637,0.028666762413051758
0.04325151300008656,0.00016287700009343098,0.20820112600017637,0.028977076255329092
0.01737120899997535,0.00016287700009343098,0.20820112600017637,0.02873528735417589
0.029571670999985145,0.00016287700009343098,0.20820112600017637,0.028752356408172
0.028823400999954174,0.00016287700009343098,0.20820112600017637,0.02875377730000764
0.03256504199998744,0.00016287700009343098,0.20820112600017637,0.028828507980399404
0.03794440600017879,0.00016287700009343098,0.20820112600017637,0.029003813711549007
0.034962687999950504,0.00016287700009343098,0.20820112600017637,0.029116245301896205
0.03100908100009292,0.00016287700009343098,0.20820112600017637,0.029151297814825772
0.020430839000027845,0.00016287700009343098,0.20820112600017637,0.028992744018193083
0.025796830999979647,0.00016287700009343098,0.20820112600017637,0.028935674142867844
0.014534643999922991,0.00016287700009343098,0.20820112600017637,0.028683024491237233
0.02183952199993655,0.00016287700009343098,0.20820112600017637,0.028565033068973428
0.027287684000157242,0.00016287700009343098,0.20820112600017637,0.028543383084756204
0.01584627400006866,0.00016287700009343098,0.20820112600017637,0.02833176460001141
0.036497903000054066,0.00016287700009343098,0.20820112600017637,0.028465635721323587
0.040582892999964315,0.00016287700009343098,0.20820112600017637,0.02866107535485005
0.0448549790000925,0.00016287700009343098,0.20820112600017637,0.028918121444457073
0.03129936000004818,0.00016287700009343098,0.20820112600017637,0.028955328296888183
0.021681129000171495,0.00016287700009343098,0.20820112600017637,0.02884341753847716
0.026641251999990345,0.00016287700009343098,0.20820112600017637,0.02881005139395463
0.03284328099994127,0.00016287700009343098,0.20820112600017637,0.0288702488507604
0.03860213600000861,0.00016287700009343098,0.20820112600017637,0.029013364838249345
0.0435309669999242,0.00016287700009343098,0.20820112600017637,0.029223764869577964
0.035311929000044984,0.00016287700009343098,0.20820112600017637,0.029310738642870354
0.02905480100002933,0.00016287700009343098,0.20820112600017637,0.02930713388733738
0.026495436999994126,0.00016287700009343098,0.20820112600017637,0.029268082541679834
0.022851558999946064,0.00016287700009343098,0.20820112600017637,0.029180184958916357
0.02607054099985362,0.00016287700009343098,0.20820112600017637,0.02913816274325335
0.02521004800019,0.00016287700009343098,0.20820112600017637,0.029085787880012502
0.01854017499999827,0.00016287700009343098,0.20820112600017637,0.02894702981580179
0.016993091999893295,0.00016287700009343098,0.20820112600017637,0.02879178387014064
0.02386624599989773,0.00016287700009343098,0.20820112600017637,0.02872863594872727
0.018383004000043,0.00016287700009343098,0.20820112600017637,0.02859767858228823
0.021175373000005493,0.00016287700009343098,0.20820112600017637,0.028504899762509694
0.02926775500009171,0.00016287700009343098,0.20820112600017637,0.028514317728405767
0.04056405500000437,0.00016287700009343098,0.20820112600017637,0.02866126574391307
0.024017791000005673,0.00016287700009343098,0.20820112600017637,0.028605320265070813
0.023511345000088113,0.00016287700009343098,0.20820112600017637,0.028544677702392447
0.02494283600003655,0.00016287700009343098,0.20820112600017637,0.028502303094129437
0.02340820800009169,0.00016287700009343098,0.20820112600017637,0.028443069430245275
0.030891201000031288,0.00016287700009343098,0.20820112600017637,0.02847120887357615
0.028335174999938317,0.00016287700009343098,0.20820112600017637,0.02846966303410299
0.018982134999987466,0.00016287700009343098,0.20820112600017637,0.028363061595517425
0.03197004100002232,0.00016287700009343098,0.20820112600017637,0.028403139144456368
0.048714803000166285,0.00016287700009343098,0.20820112600017637,0.02862634424177186
0.03213407299995197,0.00016287700009343098,0.20820112600017637,0.02866447172827382
0.02656004400000711,0.00016287700009343098,0.20820112600017637,0.028641843473131166
0.023985148000065237,0.00016287700009343098,0.20820112600017637,0.02859230415958791
0.012037943999985146,0.00016287700009343098,0.20820112600017637,0.028418047736855252
0.034303064999903654,0.00016287700009343098,0.20820112600017637,0.028479350000012005
0.04913326600012624,0.00016287700009343098,0.20820112600017637,0.028692276969085346
0.09262748900005136,0.00016287700009343098,0.20820112600017637,0.029344677091850308
0.03761275599981673,0.00016287700009343098,0.20820112600017637,0.029428193040415624
0.08710674799999651,0.00016287700009343098,0.20820112600017637,0.030004978590011434
0.0519014280000647,0.00016287700009343098,0.20820112600017637,0.030221775118823842
0.08136770200007959,0.00016287700009343098,0.20820112600017637,0.03072320577452243
0.056879519999938566,0.00016287700009343098,0.20820112600017637,0.030977150572827437
0.05052990900003351,0.00016287700009343098,0.20820112600017637,0.03116515786539673
0.02818117600008918,0.00016287700009343098,0.20820112600017637,0.031136738990489035
0.010722127000008186,0.00016287700009343098,0.20820112600017637,0.030944148311333557
0.00020198900006107579,0.00016287700009343098,0.20820112600017637,0.030656838411228206
0.00020792600003005646,0.00016287700009343098,0.20820112600017637,0.030374904037050447
0.00016455100012535695,0.00016287700009343098,0.20820112600017637,0.03009774483487682
0.0010621409999203024,0.00016287700009343098,0.20820112600017637,0.029833784800013582
0.00039259599998331396,0.00016287700009343098,0.20820112600017637,0.029568548864878173
0.0006518820000565029,0.00016287700009343098,0.20820112600017637,0.029310364339299406
0.00040425100019092497,0.00016287700009343098,0.20820112600017637,0.029054558026563933
0.000588350000043647,0.00016287700009343098,0.20820112600017637,0.028804854447383933
0.0003116200000476965,0.00016287700009343098,0.20820112600017637,0.02855708719132014
0.01025490400002127,0.00016287700009343098,0.20820112600017637,0.02839930975001584
0.010153572000035638,0.00016287700009343098,0.20820112600017637,0.02824336327352028
0.004465318000029583,0.00016287700009343098,0.20820112600017637,0.028041854415270358
0.0033068610000555054,0.00016287700009343098,0.20820112600017637,0.027833997327747547
0.020852467999930013,0.00016287700009343098,0.20820112600017637,0.027775817916682398
0.013247599000123955,0.00016287700009343098,0.20820112600017637,0.027655749991752163
0.0189514539999891,0.00016287700009343098,0.20820112600017637,0.02758440330329509
0.035683025000025737,0.00016287700009343098,0.20820112600017637,0.02765024575611404
0.024129541000093013,0.00016287700009343098,0.20820112600017637,0.027621852975823546
0.027535614000044006,0.00016287700009343098,0.20820112600017637,0.02762116306401731
0.019785814999977447,0.00016287700009343098,0.20820112600017637,0.027558977761921757
0.03451027400001294,0.00016287700009343098,0.20820112600017637,0.027613712377969717
0.019368753999970068,0.00016287700009343098,0.20820112600017637,0.027549298640641595
0.020439585999838528,0.00016287700009343098,0.20820112600017637,0.0274941845891625
0.04525195400015036,0.00016287700009343098,0.20820112600017637,0.02763078281540087
0.030366638000032253,0.00016287700009343098,0.20820112600017637,0.027651667206123248
0.04036187599990626,0.00016287700009343098,0.20820112600017637,0.02774795666668221
0.025096855000128926,0.00016287700009343098,0.20820112600017637,0.027728023571444965
0.02976128700015579,0.00016287700009343098,0.20820112600017637,0.027743197179121912
0.04944233300011547,0.00016287700009343098,0.20820112600017637,0.02790393151853668
0.013960194999981468,0.00016287700009343098,0.20820112600017637,0.027801404044135537
0.024964733999922828,0.00016287700009343098,0.20820112600017637,0.027780698423374862
0.027504027000077258,0.00016287700009343098,0.20820112600017637,0.02777869355798865
0.024177177999945343,0.00016287700009343098,0.20820112600017637,0.027752783374117834
0.026890637000178685,0.00016287700009343098,0.20820112600017637,0.02774662518573255
0.026587329999983922,0.00016287700009343098,0.20820112600017637,0.027738403234060575
0.028601623999975345,0.00016287700009343098,0.20820112600017637,0.02774448225353885
0.018213576000107423,0.00016287700009343098,0.20820112600017637,0.02767783255945891
